site,substrate,treatment,volume,rep,time,RFU,std,temp,fluorimeter,year,when,fluorophore
SI,1,killed,20,,12:05,2035,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,25,,12:05,2366,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,30,,12:05,2828,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,40,1,12:06,3466,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,40,2,12:06,3454,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,40,3,12:06,3466,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,0,,12:07,374.1,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,5,,12:07,2473,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,10,,12:07,4107,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,15,,12:07,5246,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,20,,12:08,7111,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,25,,12:08,8000,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,30,,12:08,9105,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,40,1,12:09,10673,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,40,2,12:09,10460,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,40,3,12:09,9778,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,0,,12:10,347.1,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,5,,12:10,1247,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,10,,12:10,1966,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,15,,12:10,2743,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,20,,12:11,3574,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,25,,12:11,4068,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,30,,12:11,5025,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,40,1,12:12,6581,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,40,2,12:12,6526,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,40,3,12:12,6900,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,0,,12:13,330.4,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,5,,12:13,4582,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,10,,12:13,6390,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,15,,12:13,8334,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,20,,12:14,12427,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,25,,12:14,14476,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,30,,12:14,17022,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,40,1,12:15,19266,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,40,2,12:15,19032,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,40,3,12:15,17891,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,0,,12:16,325.5,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,5,,12:16,782,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,10,,12:16,1294,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,15,,12:16,1395,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,20,,12:17,1832,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,25,,12:17,2170,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,30,,12:17,2516,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,40,1,12:18,3204,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,40,2,12:18,3195,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,40,3,12:18,3197,341.2,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,0,,12:19,387.6,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,5,,12:19,1387,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,10,,12:19,2354,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,15,,12:19,3435,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,20,,12:20,4178,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,25,,12:20,4942,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,30,,12:20,5966,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,40,1,12:21,7691,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,40,2,12:21,7530,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,40,3,12:21,7220,342,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,0,,12:22,329.8,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,5,,12:22,1238,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,10,,12:22,2215,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,15,,12:22,2997,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,20,,12:23,3812,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,25,,12:23,4478,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,30,,12:23,5262,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,40,1,12:24,6752,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,40,2,12:24,6799,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,40,3,12:24,6777,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,0,,12:25,343.8,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,5,,12:25,2795,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,10,,12:25,2596,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,15,,12:25,3883,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,20,,12:26,4573,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,25,,12:26,5813,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,30,,12:26,6814,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,40,1,12:27,8834,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,40,2,12:27,8848,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,40,3,12:27,8800,341.4,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,0,,12:28,300.9,340.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,5,,12:28,1296,340.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,10,,12:28,2248,340.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,20,,12:28,3101,340.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,25,,12:28,4078,340.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,40,1,12:28,7511,340.6,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,0,,12:31,400.1,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,5,,12:31,2310,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,10,,12:31,4413,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,15,,12:31,6217,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,20,,12:32,7597,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,25,,12:32,8093,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,30,,12:32,9364,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,40,1,12:33,11129,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,40,2,12:33,11648,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,live,40,3,12:33,11495,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,0,,12:34,378.5,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,5,,12:34,859.8,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,10,,12:34,1262,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,15,,12:34,1677,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,20,,12:35,2083,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,25,,12:35,2440,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,30,,12:35,2828,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,40,1,12:36,3535,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,40,2,12:36,3579,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,1,killed,40,3,12:36,3525,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,0,,12:37,450.8,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,5,,12:37,2943,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,10,,12:37,4613,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,15,,12:37,5463,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,20,,12:38,7477,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,25,,12:38,8419,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,30,,12:38,9610,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,40,1,12:39,10880,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,40,2,12:39,11199,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,live,40,3,12:39,10602,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,0,,12:40,365,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,5,,12:40,1308,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,10,,12:40,1999,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,15,,12:40,2782,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,20,,12:41,3583,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,25,,12:41,4326,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,30,,12:41,5732,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,40,1,12:42,6447,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,40,2,12:42,6637,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,2,killed,40,3,12:42,7000,339.9,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,0,,12:43,328.1,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,5,,12:43,6063,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,10,,12:43,9180,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,15,,12:43,12235,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,20,,12:44,15294,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,25,,12:44,17470,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,30,,12:44,18625,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,40,1,12:45,21420,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,40,2,12:45,21457,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,live,40,3,12:45,20272,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,0,,12:46,335.9,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,5,,12:46,778.3,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,10,,12:46,1346,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,15,,12:46,1440,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,20,,12:47,1833,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,25,,12:47,2168,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,30,,12:47,2523,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,40,1,12:48,3197,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,40,2,12:48,3200,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,3,killed,40,3,12:48,3325,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,0,,12:49,399.7,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,5,,12:49,1473,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,10,,12:49,2383,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,15,,12:49,3498,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,20,,12:50,4153,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,25,,12:50,4912,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,30,,12:50,6026,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,40,1,12:51,7606,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,40,2,12:51,7552,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,live,40,3,12:51,7358,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,0,,12:52,305.7,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,5,,12:52,1227,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,10,,12:52,2202,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,15,,12:52,3000,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,20,,12:53,3804,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,25,,12:53,4489,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,30,,12:53,5280,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,40,1,12:54,6764,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,40,2,12:54,6802,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,4,killed,40,3,12:54,6754,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,0,,12:55,310.7,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,5,,12:55,3394,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,10,,12:55,2722,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,15,,12:55,4029,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,20,,12:56,4776,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,25,,12:56,6039,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,30,,12:56,7025,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,40,1,12:57,9040,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,40,2,12:57,8959,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,live,40,3,12:57,8877,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,0,,12:58,291.6,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,5,,12:58,1302,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,10,,12:58,2247,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,20,,12:58,3131,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,25,,12:58,4075,345.6,25.1,MXS,2013,PEEC2013,AMC
SI,5,killed,40,1,12:58,7413,345.6,25.1,MXS,2013,PEEC2013,AMC
SW,1,live,0,,16:15,175.8,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,5,,16:16,2173,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,10,,16:18,2492,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,15,,16:19,2963,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,20,,16:19,3616,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,25,,16:20,3358,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,30,,16:20,4176,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,40,1,16:21,4708,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,40,2,16:21,4593,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,40,3,16:21,4630,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,0,,16:23,157.5,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,5,,16:23,1770,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,10,,16:24,2113,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,15,,16:25,2585,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,20,,16:26,2880,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,25,,16:26,3418,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,30,,16:27,3543,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,40,1,16:27,4316,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,40,2,16:27,4329,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,killed,40,3,16:28,4375,342.3,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,0,,16:29,163.2,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,5,,16:30,3384,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,10,,16:30,3984,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,15,,16:30,4426,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,20,,16:31,4955,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,25,,16:31,5765,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,30,,16:31,6083,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,40,1,16:32,7420,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,40,2,16:32,7335,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,live,40,3,16:32,7098,342.6,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,0,,16:33,155.5,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,5,,16:33,2745,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,10,,16:33,3371,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,15,,16:34,4060,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,20,,16:34,5068,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,25,,16:34,6602,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,30,,16:34,5688,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,40,1,16:35,6255,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,40,2,16:35,7128,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,2,killed,40,3,16:35,6861,342.7,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,0,,16:36,162.4,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,5,,16:37,153.9,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,10,,16:37,1017,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,15,,16:37,1395,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,20,,16:37,1626,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,25,,16:37,2124,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,30,,16:38,2450,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,40,1,16:38,3146,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,40,2,16:38,3661,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,live,40,3,16:38,3114,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,0,,16:39,175.4,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,5,,16:39,5765,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,10,,16:39,1038,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,15,,16:40,1350,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,20,,16:40,1616,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,25,,16:40,1957,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,30,,16:40,2311,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,40,1,16:41,3179,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,40,2,16:41,3128,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,3,killed,40,3,16:41,3056,342.1,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,0,,16:42,163.3,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,5,,16:42,2815,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,10,,16:42,3513,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,15,,16:42,4083,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,20,,16:42,4620,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,25,,16:42,5237,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,30,,16:43,5781,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,40,1,16:43,6816,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,40,2,16:43,6720,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,live,40,3,16:43,7019,342.4,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,0,,16:44,175.6,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,5,,16:44,3381,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,10,,16:44,3353,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,15,,16:44,3972,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,20,,16:45,4421,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,25,,16:45,5096,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,30,,16:45,5474,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,40,1,16:45,6341,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,40,2,16:45,6409,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,4,killed,40,3,16:46,7465,342.2,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,0,,16:46,105.1,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,5,,16:46,3590,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,10,,16:47,5010,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,15,,16:47,4797,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,20,,16:47,5353,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,25,,16:47,6198,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,30,,16:47,6864,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,40,1,16:48,5614,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,40,2,16:48,1298,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,live,40,3,16:48,5808,341.7,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,0,,16:49,161.9,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,5,,16:49,3310,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,10,,16:49,4028,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,15,,16:49,5180,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,20,,16:49,5587,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,25,,16:50,6393,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,30,,16:50,8554,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,40,1,16:50,6449,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,40,2,16:50,6003,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,5,killed,40,3,16:50,5594,341.3,24.9,MXS,2013,PEEC2013,AMC
SW,1,live,0,,17:49,154.2,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,live,5,,17:49,2238,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,live,10,,17:49,2571,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,live,15,,17:49,3057,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,live,20,,17:49,3685,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,live,25,,17:50,3820,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,live,30,,17:50,4335,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,live,40,1,17:50,4870,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,live,40,2,17:51,4450,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,live,40,3,17:51,5248,342.4,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,0,,17:52,184.4,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,5,,17:52,1788,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,10,,17:52,2171,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,15,,17:53,2665,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,20,,17:53,2981,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,25,,17:53,3479,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,30,,17:53,3779,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,40,1,17:53,4408,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,40,2,17:54,4382,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,1,killed,40,3,17:54,4433,343.6,23.9,MXS,2013,PEEC2013,AMC
SW,2,live,0,,17:55,160.8,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,live,5,,17:55,3472,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,live,10,,17:55,4108,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,live,15,,17:55,4581,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,live,20,,17:55,5252,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,live,25,,17:55,6021,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,live,30,,17:56,6278,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,live,40,1,17:56,7391,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,live,40,2,17:56,7785,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,live,40,3,17:56,7468,343,24.1,MXS,2013,PEEC2013,AMC
SW,2,killed,0,,17:57,169.4,343.2,24.3,MXS,2013,PEEC2013,AMC
SW,2,killed,5,,17:57,2925,343.2,24.3,MXS,2013,PEEC2013,AMC
SW,2,killed,10,,17:57,3562,343.2,24.3,MXS,2013,PEEC2013,AMC
SW,2,killed,15,,17:58,4213,343.2,24.3,MXS,2013,PEEC2013,AMC
SW,2,killed,20,,17:58,5317,343.2,24.3,MXS,2013,PEEC2013,AMC
SW,2,killed,25,,17:58,6823,343.2,24.3,MXS,2013,PEEC2013,AMC
SW,2,killed,30,,17:58,6093,343.2,24.3,MXS,2013,PEEC2013,AMC
SW,2,killed,40,1,17:58,6318,343.2,24.3,MXS,2013,PEEC2013,AMC
SW,2,killed,40,2,17:59,7613,343.2,24.3,MXS,2013,PEEC2013,AMC
SW,2,killed,40,3,17:59,6986,343.2,24.3,MXS,2013,PEEC2013,AMC
