"","site","fluorimeter","when",".id","substrate","treatment","volume","rep","slope","int","slope.se","int.se","pval","rsq","n","calib.slope","v0"
"1053","RR","MXS","PEEC2013","thirteen","Pyr-AMC","live",40,"2",145.623236313795,7212.965754253,14.0618282728495,39.9590859489632,0.0612839582828754,0.990761713252374,3,22.60625,0.00644172458120187
"1054","RR","MXS","PEEC2013","thirteen","Leu-AMC","live",40,"2",6957.02393165972,10472.0486798853,1336.87587814987,3672.60312589203,0.120860877039357,0.964388742325163,3,22.60625,0.307747810081713
"1059","RR","MXS","PEEC2013","thirteen","Leu-AMC","live",40,"3",6588.50647345779,11064.1082683243,1415.17745468286,3913.00286362539,0.134696071354988,0.955897891630181,3,22.60625,0.291446236039051
"1060","RR","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"3",-1090.43960172835,6515.34256997934,1049.37939768956,2702.19439934007,0.487785635039692,0.519181571476962,3,22.60625,-0.0482362002423378
"1061","RR","MXS","PEEC2013","thirteen","Pyr-AMC","live",40,"3",114.00648531796,7158.48540803459,18.8681521047908,53.8532524918281,0.104414555728379,0.973339758050856,3,22.60625,0.00504314007488902
"1063","RR","MXS","PEEC2013","thirteen","Pyr-AMC","live",40,"1",156.85600258002,7166.81683866807,16.3660158343177,46.5068283210568,0.0661840541745974,0.989230853098247,3,22.60625,0.00693861222361162
"1074","SI","MXS","PEEC2013","thirteen","Arg-AMC","killed",40,"2",250.000000000001,3433.16666666667,NA,NA,NA,1,2,24.0977142857143,0.0103744279244031
"1077","SI","MXS","PEEC2013","thirteen","Arg-AMC","killed",40,"1",138,3454.5,NA,NA,NA,1,2,24.0977142857143,0.00572668421427048
"1083","SI","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"3",904.000000000003,11012.8666666667,NA,NA,NA,1,2,24.0977142857143,0.0375139313746415
"1085","SI","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"1",796.000000000001,10704.4666666667,NA,NA,NA,1,2,24.0977142857143,0.0330321785112993
"1098","SI","MXS","PEEC2013","thirteen","Arg-AMC","killed",40,"3",117.999999999999,3456.16666666667,NA,NA,NA,1,2,24.0977142857143,0.0048967299803182
"1108","SI","MXS","PEEC2013","thirteen","Leu-AMC","live",40,"1",4308.00000000002,18260.8,NA,NA,NA,1,2,24.0977142857143,0.178772141993314
"1109","SI","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"2",1396,10903.4666666667,NA,NA,NA,1,2,24.0977142857143,0.0579308055298667
"1117","SI","MXS","PEEC2013","thirteen","Gly-AMC","killed",40,"1",-267.999999999996,6630.13333333333,NA,NA,NA,1,2,24.0977142857143,-0.0111213867349599
"1118","SI","MXS","PEEC2013","thirteen","Gly-AMC","killed",40,"2",222.000000000004,6485.3,NA,NA,NA,1,2,24.0977142857143,0.00921249199687005
"1126","SI","MXS","PEEC2013","thirteen","Gly-AMC","live",40,"1",414.000000000003,10617.8,NA,NA,NA,1,2,24.0977142857143,0.0171800526428115
"1127","SI","MXS","PEEC2013","thirteen","Gly-AMC","live",40,"2",1478,10262.9333333333,NA,NA,NA,1,2,24.0977142857143,0.0613336178890706
"1128","SI","MXS","PEEC2013","thirteen","Gly-AMC","live",40,"3",1648.00000000001,9558.26666666666,NA,NA,NA,1,2,24.0977142857143,0.068388228877665
"1136","SI","MXS","PEEC2013","thirteen","Leu-AMC","killed",40,"1",-13.9999999999985,3207.96666666666,NA,NA,NA,1,2,24.0977142857143,-0.000580967963766507
"1137","SI","MXS","PEEC2013","thirteen","Leu-AMC","killed",40,"2",10.0000000000004,3192.16666666667,NA,NA,NA,1,2,24.0977142857143,0.000414977116976138
"1138","SI","MXS","PEEC2013","thirteen","Leu-AMC","killed",40,"3",256.000000000001,3124.46666666667,NA,NA,NA,1,2,24.0977142857143,0.0106234141945887
"1142","SI","MXS","PEEC2013","thirteen","GGR-AMC","live",40,"1",412.000000000003,8655.46666666666,NA,NA,NA,1,2,24.0977142857143,0.0170970572194163
"1143","SI","MXS","PEEC2013","thirteen","GGR-AMC","live",40,"2",222.000000000001,8751.8,NA,NA,NA,1,2,24.0977142857143,0.00921249199686995
"1144","SI","MXS","PEEC2013","thirteen","GGR-AMC","live",40,"3",154.000000000005,8733.26666666666,NA,NA,NA,1,2,24.0977142857143,0.00639064760143249
"1145","SI","MXS","PEEC2013","thirteen","Pyr-AMC","killed",40,"1",24.0000000000015,6742.8,NA,NA,NA,1,2,24.0977142857143,0.000995945080742752
"1146","SI","MXS","PEEC2013","thirteen","Gly-AMC","killed",40,"3",200.000000000003,6863.33333333333,NA,NA,NA,1,2,24.0977142857143,0.00829954233952254
"1147","SI","MXS","PEEC2013","thirteen","Pyr-AMC","killed",40,"3",-45.9999999999975,6794.63333333333,NA,NA,NA,1,2,24.0977142857143,-0.00190889473809005
"1148","SI","MXS","PEEC2013","thirteen","GGR-AMC","killed",40,"1",-196,7599.2,NA,NA,NA,1,2,24.0977142857143,-0.00813355149273196
"1149","SI","MXS","PEEC2013","thirteen","Leu-AMC","live",40,"2",4850.00000000001,17900.3333333333,NA,NA,NA,1,2,24.0977142857143,0.201263901733419
"1150","SI","MXS","PEEC2013","thirteen","Leu-AMC","live",40,"3",4762.00000000001,16779.8666666667,NA,NA,NA,1,2,24.0977142857143,0.197612103104029
"1158","SI","MXS","PEEC2013","thirteen","Pyr-AMC","live",40,"2",43.9999999999997,7515.33333333333,NA,NA,NA,1,2,24.0977142857143,0.00182589931469492
"1161","SI","MXS","PEEC2013","thirteen","Pyr-AMC","live",40,"3",276.000000000003,7128,NA,NA,NA,1,2,24.0977142857143,0.0114533684285411
"1162","SI","MXS","PEEC2013","thirteen","Pyr-AMC","live",40,"1",-169.999999999995,7747.66666666666,NA,NA,NA,1,2,24.0977142857143,-0.00705461098859386
"1164","SI","MXS","PEEC2013","thirteen","Pyr-AMC","killed",40,"2",6.00000000000101,6796.7,NA,NA,NA,1,2,24.0977142857143,0.000248986270185715
"1167","SW","MXS","PEEC2013","thirteen","Arg-AMC","killed",40,"1",162.55500961333,4226.46414583779,32.5615191339591,93.0248572244391,0.125856137976386,0.96142345629046,3,25.4966785714286,0.00637553668639367
"1169","SW","MXS","PEEC2013","thirteen","Arg-AMC","killed",40,"3",151.155896129067,4278.14938176337,36.8037872726497,105.276893550979,0.152047099446236,0.944034218155966,3,25.4966785714286,0.00592845439477953
"1176","SW","MXS","PEEC2013","thirteen","Gly-AMC","live",40,"1",207.993493393431,7231.12557023682,74.6081019149503,215.391789362118,0.219256824582956,0.88599968492243,3,25.4966785714286,0.00815767013772953
"1177","SW","MXS","PEEC2013","thirteen","Gly-AMC","live",40,"2",240.257445734477,7313.09313478042,26.361096339324,76.3423195849064,0.0695717625082292,0.988104678592838,3,25.4966785714286,0.00942308799404594
"1178","SW","MXS","PEEC2013","thirteen","Gly-AMC","live",40,"3",313.069156991418,6981.5514891469,15.8428877502014,45.8813542579956,0.0321887321228406,0.997445667841358,3,25.4966785714286,0.0122788211850559
"1186","SW","MXS","PEEC2013","thirteen","Arg-AMC","killed",40,"2",169.562030779107,4217.34025536316,44.6394498571419,127.672670775218,0.163880085409862,0.935184657269183,3,25.4966785714286,0.00665035762615437
"1187","SW","MXS","PEEC2013","thirteen","Leu-AMC","killed",40,"2",126.198360625943,3025.96277784846,27.1872259582486,81.6694325757504,0.13508402885388,0.955647305748231,3,25.4966785714286,0.00494960001446462
"1188","SW","MXS","PEEC2013","thirteen","Leu-AMC","killed",40,"3",113.49848239763,2995.08971120118,6.73353206482965,20.2272840859077,0.0377245655983589,0.99649264397025,3,25.4966785714286,0.00445150069565593
"1198","SW","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"1",201.284161725429,4632.71203366201,30.6542706125817,87.7928613887689,0.0962137637544765,0.977332424301619,3,25.4966785714286,0.00789452481669463
"1199","SW","MXS","PEEC2013","thirteen","Leu-AMC","killed",40,"1",104.34216026608,3128.47720870213,3.04756072555464,9.15476097408443,0.0185887085440787,0.999147656286664,3,25.4966785714286,0.00409238246361255
"1200","SW","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"3",150.564294588021,4771.97851306189,90.1632593401636,254.401091881067,0.343496399281843,0.736049611384187,3,25.4966785714286,0.00590525131209609
"1207","SW","MXS","PEEC2013","thirteen","Gly-AMC","killed",40,"1",184.669896043106,6115.08156896896,44.7450386602351,130.761089862661,0.151334793369347,0.944547471263663,3,25.4966785714286,0.00724290011052837
"1208","SW","MXS","PEEC2013","thirteen","Gly-AMC","killed",40,"2",222.635539157776,7124.12258046928,40.3832488953956,118.146727121544,0.114232715049855,0.968146681138183,3,25.4966785714286,0.00873194281106323
"1219","SW","MXS","PEEC2013","thirteen","Pyr-AMC","live",40,"3",311.630489651691,6749.95759717315,70.5847863175347,214.529071651434,0.141802706729155,0.951200604516129,3,25.4966785714286,0.0122223955084449
"1238","SW","MXS","PEEC2013","thirteen","Leu-AMC","live",40,"1",168.510023445593,3038.01561222079,24.9121798510713,73.8555765752066,0.0934397559959622,0.978611405052299,3,25.4966785714286,0.0066090970623297
"1239","SW","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"2",197.118335637171,4397.62305996396,100.859963379139,284.582489569646,0.301084018687994,0.79251335261653,3,25.4966785714286,0.00773113780624199
"1246","SW","MXS","PEEC2013","thirteen","Pyr-AMC","killed",40,"3",237.068389953049,7271.54835139333,40.0817155836901,123.637036053309,0.106626458254736,0.972208952314274,3,25.4966785714286,0.00929801069142813
"1248","SW","MXS","PEEC2013","thirteen","Pyr-AMC","killed",40,"1",260.217854101617,6217.6872693727,3.83848614251819,11.8367730582433,0.00939012799365594,0.999782453909727,3,25.4966785714286,0.0102059510760439
"1249","SW","MXS","PEEC2013","thirteen","Gly-AMC","killed",40,"3",229.030188473491,6705.25918285746,45.5868620338551,133.370610249624,0.125080012750002,0.961891654579536,3,25.4966785714286,0.00898274604011133
"1250","SW","MXS","PEEC2013","thirteen","Leu-AMC","live",40,"3",141.861624315977,3001.32287659605,33.4717387464741,99.6446826860343,0.147510299174172,0.947265088507246,3,25.4966785714286,0.00556392566657473
"1251","SW","MXS","PEEC2013","thirteen","GGR-AMC","killed",40,"3",206.078626170877,5489.45593244394,8.84953577525938,27.8801994205716,0.0273212723050815,0.998159334170598,3,25.4966785714286,0.00808256752319917
"1252","SW","MXS","PEEC2013","thirteen","Pyr-AMC","live",40,"2",347.741039878849,6482.22438162544,43.1089172474424,131.021378394326,0.0785201636268327,0.984864429848004,3,25.4966785714286,0.0136386799913823
"1256","SW","MXS","PEEC2013","thirteen","GGR-AMC","live",40,"1",126.165806808647,5416.28640412732,72.4763870331041,225.494675346901,0.331948484444461,0.751881506587515,3,25.4966785714286,0.00494832322787438
"1258","SW","MXS","PEEC2013","thirteen","GGR-AMC","killed",40,"1",246.795344876526,6265.74737439682,22.1902109564636,69.9096000470856,0.0570871458282105,0.991980412479457,3,25.4966785714286,0.00967950959514716
"1259","SW","MXS","PEEC2013","thirteen","GGR-AMC","killed",40,"2",246.867726369571,5760.23027249503,55.7815738367203,175.738190347676,0.141473122819751,0.951423441850737,3,25.4966785714286,0.00968234845483795
"1260","SW","MXS","PEEC2013","thirteen","Pyr-AMC","killed",40,"2",317.514192449616,6251.65959409594,0.800145526345795,2.46741570954596,0.0016042980019809,0.999993649485383,3,25.4966785714286,0.0124531590089315
"1261","SW","MXS","PEEC2013","thirteen","GGR-AMC","live",40,"3",198.891569684927,5631.66612262277,37.8096415997975,118.104846479981,0.119595504578847,0.96512176647283,3,25.4966785714286,0.00780068545507742
"1262","SW","MXS","PEEC2013","thirteen","Leu-AMC","live",40,"2",4.41329085116055,3448.06017296313,121.964127507572,361.988656833938,0.976973861268178,0.00130765324217659,3,25.4966785714286,0.000173092775154881
"1263","SW","MXS","PEEC2013","thirteen","GGR-AMC","live",40,"2",9.14774340051087,1298.74648736872,3.26326631712695,10.1933673819758,0.218142186227768,0.887110209704255,3,25.4966785714286,0.000358781767393098
"1264","SW","MXS","PEEC2013","thirteen","Pyr-AMC","live",40,"1",359.030792529025,6649.00353356891,0.314759359275129,0.956651378600535,0.000558119204494168,0.999999231412042,3,25.4966785714286,0.0140814730641564
"1276","TW","MXS","PEEC2013","thirteen","Gly-AMC","live",40,"3",436.440262408057,7068.44344311179,33.7503717761372,78.6852143878939,0.0491326744478007,0.994055461806482,3,22.7275,0.0192031795141594
"1279","TW","MXS","PEEC2013","thirteen","Gly-AMC","live",40,"1",571.320411871592,6791.03846153847,49.7164674565038,115.50388399733,0.0552596321589431,0.992484381522594,3,22.7275,0.0251378467438826
"1280","TW","MXS","PEEC2013","thirteen","Gly-AMC","live",40,"2",468.499768073685,6925.73938108807,31.0543361608838,72.3997090965534,0.0421364704242637,0.995625566893055,3,22.7275,0.0206137836574056
"1282","TW","MXS","PEEC2013","thirteen","Arg-AMC","killed",40,"1",53.5069654754689,4001.86048859277,2.30800228749378,5.29207360061677,0.0274433360982584,0.99814286048293,3,22.7275,0.00235428293809125
"1288","TW","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"1",1936.58385093168,4102.57763975156,13.232437846644,29.9989307063524,0.00434987644271982,0.999953313981517,3,22.7275,0.0852088373526202
"1291","TW","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"2",1922.70186335404,4149.77950310559,13.0710666533926,29.6330900879829,0.00432785313497129,0.999953785517636,3,22.7275,0.0845980360072175
"1292","TW","MXS","PEEC2013","thirteen","Arg-AMC","live",40,"3",1863.63354037267,4208.53105590062,51.1546682608072,115.971476023339,0.0174701181199627,0.99924712579602,3,22.7275,0.0819990557858396
"1297","TW","MXS","PEEC2013","thirteen","Gly-AMC","killed",40,"1",96.8663441786481,6366.86588032603,13.9828871437345,33.0243794438299,0.0912671331146864,0.979587733750295,3,22.7275,0.00426207652309529
"1298","TW","MXS","PEEC2013","thirteen","Gly-AMC","killed",40,"2",117.195016897488,6289.37963024319,5.30599091073621,12.5315362528819,0.0288032172943286,0.997954377936902,3,22.7275,0.00515652917819768
"1318","TW","MXS","PEEC2013","thirteen","Leu-AMC","killed",40,"1",162.215890265721,6080.52024385395,46.2354613558449,112.017891971603,0.176764851179466,0.924865055007968,3,22.7275,0.00713742779741373
